time,latitude,longitude,depth,mag,place
2023-01-26T02:15:02.600Z,2.6442,126.8692,35,4,"162 km NW of Tobelo, Indonesia"
2023-01-26T01:59:58.723Z,25.7328,90.4362,36.679,4,"33 km NE of Tura, India"
2023-01-26T01:49:06.140Z,38.7936667,-122.8083333,1.51,-0.31,"5km WNW of The Geysers, CA"
2023-01-26T01:48:46.430Z,38.794,-122.8058333,1.43,1.8,"5km WNW of The Geysers, CA"
2023-01-26T01:48:43.790Z,38.7943333,-122.8056667,1.29,1.5,"5km WNW of The Geysers, CA"
2023-01-26T01:46:22.455Z,2.842,127.2438,35,4.3,"149 km NW of Tobelo, Indonesia"
2023-01-26T01:42:05.360Z,36.8461667,-121.4598333,5.47,1.03,"6km W of Hollister, CA"
2023-01-26T01:42:03.200Z,34.4473333,-119.2043333,8.39,0.92,"4km E of Ojai, CA"
2023-01-26T01:41:56.597Z,36.0852,70.2338,125.544,4.1,"63 km SSE of Farkhār, Afghanistan"
2023-01-26T01:35:11.479Z,54.52,-159.8178,13.9,2.4,"100 km SSE of Sand Point, Alaska"
2023-01-26T01:31:52.620Z,59.4296,-148.9285,9.6,2.1,"Kenai Peninsula, Alaska"
2023-01-26T01:28:26.890Z,38.8228333,-122.7958333,2.93,0.44,"6km NW of The Geysers, CA"
2023-01-26T01:26:19.840Z,19.18366667,-155.4955,34.29,2.7,"2 km SW of Pāhala, Hawaii"
2023-01-26T01:21:41.680Z,36.7831667,-121.4836667,5.1,1.34,"8km SE of San Juan Bautista, CA"
2023-01-26T01:18:24.113Z,62.3641,-150.9286,69.2,1.3,Central Alaska
2023-01-26T01:17:01.056Z,-17.0031,-69.6015,193.29,4.3,"31 km SSE of Mazo Cruz, Peru"
2023-01-26T01:11:28.788Z,63.8749,-152.7565,5.9,1.6,"21 km W of Lake Minchumina, Alaska"
2023-01-26T01:11:28.150Z,36.7775,-121.4841667,4.73,2.81,"9km SSE of San Juan Bautista, CA"
2023-01-26T01:10:23.660Z,38.8661652,-122.8356705,1.15,0.65,"11km WNW of Cobb, CA"
2023-01-26T01:03:45.180Z,34.1215,-117.4715,6.97,1.08,"3km NNW of Fontana, CA"
2023-01-26T01:02:26.294Z,63.0679,-149.4404,80.4,1.3,Central Alaska
2023-01-26T00:54:42.038Z,60.2034,-152.2764,95.2,1.6,"37 km WNW of Ninilchik, Alaska"
2023-01-26T00:45:54.697Z,61.1648,-158.2945,8.1,1.5,"68 km SE of Chuathbaluk, Alaska"
2023-01-26T00:45:03.840Z,18.08833333,-66.05266667,21.82,2.5,"6 km N of Yaurel, Puerto Rico"
2023-01-26T00:41:41.762Z,61.9221,-144.0469,4.3,1,"49 km NNE of Chitina, Alaska"
2023-01-26T00:37:56.100Z,54.11733333,-166.0503333,3.08,0.26,"Fox Islands, Aleutian Islands, Alaska"
2023-01-26T00:36:12.545Z,64.0067,-148.734,0,1.1,"18 km E of Ferry, Alaska"
2023-01-26T00:33:51.950Z,38.8144989,-122.7968369,1.06,0.74,"5km NW of The Geysers, CA"
2023-01-26T00:24:03.400Z,38.8231667,-122.7941667,3.29,0.47,"6km NNW of The Geysers, CA"
2023-01-26T00:21:24.491Z,37.1075,-116.9563,0,1.1,"28 km NW of Beatty, Nevada"
2023-01-26T00:18:16.900Z,33.6778333,-116.7351667,16.28,0.83,"7km SSW of Idyllwild, CA"
2023-01-26T00:09:09.210Z,38.8131667,-122.7946667,1.47,0.46,"5km NW of The Geysers, CA"
2023-01-26T00:04:57.296Z,-59.4078,-25.8117,35,4.8,South Sandwich Islands region
2023-01-26T00:04:41.687Z,37.4779,-115.2833,13.6,1.2,"14 km SSW of Hiko, Nevada"
2023-01-25T23:58:17.289Z,62.5593,-149.6663,52,1.3,"25 km ENE of Chase, Alaska"
2023-01-25T23:53:33.177Z,43.1135,-71.528,8.432,1.9,"1 km WSW of Bow Bog, New Hampshire"
2023-01-25T23:51:09.104Z,61.4197,-146.5604,29.4,1.3,Southern Alaska
2023-01-25T23:45:55.790Z,38.8351669,-122.8126678,1.51,0.71,"8km W of Cobb, CA"
2023-01-25T23:38:26.714Z,12.5018,40.5205,10,4.3,"94 km NW of Semera, Ethiopia"
2023-01-25T23:37:43.721Z,62.1278,-147.5789,35.1,1.2,"30 km NW of Eureka Roadhouse, Alaska"
2023-01-25T23:37:39.050Z,32.8423333,-116.0963333,12.9,1.53,"15km NW of Ocotillo, CA"
2023-01-25T23:36:05.788Z,63.0346,-149.3158,67.6,1.3,"43 km SSW of Cantwell, Alaska"
2023-01-25T23:36:00.560Z,38.7801667,-122.7565,1.4,0.06,"0km N of The Geysers, CA"
2023-01-25T23:23:43.160Z,40.392,-125.2368333,9.72,2.6,"81km W of Petrolia, CA"
2023-01-25T23:21:33.314Z,29.6904,102.0311,10,4.9,"35 km SSE of Kangding, China"
2023-01-25T23:15:30.770Z,38.8351669,-122.8171692,1.76,0.7,"8km W of Cobb, CA"
2023-01-25T23:15:18.820Z,19.16016667,-155.503,34.93,1.83,"5 km SSW of Pāhala, Hawaii"
2023-01-25T23:14:56.300Z,32.9668333,-116.296,11.55,0.82,"25km SW of Ocotillo Wells, CA"
2023-01-25T23:14:42.321Z,-23.9754,179.9524,511.364,4.6,south of the Fiji Islands
2023-01-25T23:12:48.315Z,65.0801,-146.0077,10.8,0.9,"46 km ENE of Pleasant Valley, Alaska"
2023-01-25T23:10:41.500Z,33.4841667,-116.4543333,12.66,0.8,"22km ESE of Anza, CA"
2023-01-25T23:09:39.087Z,60.9376,-147.7694,1.5,1.4,"53 km ENE of Whittier, Alaska"
2023-01-25T23:09:28.458Z,62.1184,-145.1358,12.7,1.3,Central Alaska
2023-01-25T22:56:31.132Z,63.6091,-149.8263,120.1,2.4,"47 km WSW of Denali Park, Alaska"
2023-01-25T22:55:19.080Z,19.21699905,-155.4920044,30.67000008,2.26999998,"2 km NW of Pāhala, Hawaii"
2023-01-25T22:51:11.586Z,65.0228,-147.1022,0,1.1,"17 km N of Two Rivers, Alaska"
2023-01-25T22:47:32.550Z,36.0975,-117.8698333,4.51,1.4,"9km NE of Coso Junction, CA"
2023-01-25T22:45:35.525Z,64.9584,-148.0512,12.7,0.8,"12 km N of Ester, Alaska"
2023-01-25T22:39:25.540Z,38.8053333,-122.808,1.64,0.12,"6km NW of The Geysers, CA"
2023-01-25T22:33:15.258Z,-20.3702,-177.862,555.031,4.3,Fiji region
2023-01-25T22:30:17.450Z,38.8053322,-122.8079987,1.21,1.15,"6km NW of The Geysers, CA"
2023-01-25T22:29:42.143Z,54.3252,-165.8614,105.7,2.3,"22 km NNW of Akutan, Alaska"
2023-01-25T22:29:15.300Z,38.8390007,-122.8111649,1.82,0.74,"8km WNW of Cobb, CA"
2023-01-25T22:27:31.357Z,20.211,146.2083,35,4.7,Mariana Islands region
2023-01-25T22:17:01.593Z,53.864,-163.795,45.878,2.5,"113 km SSW of False Pass, Alaska"
2023-01-25T22:07:10.240Z,38.7871667,-122.7613333,-0.78,-0.05,"1km NNW of The Geysers, CA"
2023-01-25T21:53:05.320Z,37.4946,72.2706,189.559,4,Tajikistan
2023-01-25T21:52:19.770Z,38.8206673,-122.7965012,3.22,0.94,"6km NW of The Geysers, CA"
2023-01-25T21:51:30.264Z,34.8025,14.2155,10.001,4.1,central Mediterranean Sea
2023-01-25T21:44:00.577Z,60.6323,-151.1582,46.4,1.5,"9 km ENE of Salamatof, Alaska"
2023-01-25T21:43:49.270Z,36.8511667,-121.4586667,6.2,0.63,"5km W of Hollister, CA"
2023-01-25T21:38:55.550Z,19.24233246,-155.3966675,31.45999908,2.17,"9 km ENE of Pāhala, Hawaii"
2023-01-25T21:24:10.330Z,41.494,-112.177,4.97,1.2,"8 km SW of Corinne, Utah"
2023-01-25T21:19:08.863Z,29.7831,102.0678,10,4.4,"Western Sichuan, China"
2023-01-25T21:17:32.740Z,59.35483333,-153.4286667,-0.34,0.42,"61 km SE of Pedro Bay, Alaska"
2023-01-25T21:16:05.349Z,34.47766667,-97.214,0,1.27,"9 km WSW of Davis, Oklahoma"
2023-01-25T20:58:26.400Z,38.8138333,-122.7846667,1.5,0.52,"5km NNW of The Geysers, CA"
2023-01-25T20:57:21.308Z,29.5809,102.1701,10,4.3,"western Sichuan, China"
2023-01-25T20:52:28.610Z,38.8478317,-122.8161697,1.63,0.71,"9km WNW of Cobb, CA"
2023-01-25T20:51:10.100Z,29.6462,102.1105,10,4.4,"42 km SSE of Kangding, China"
2023-01-25T20:40:39.420Z,38.8156662,-122.7961655,2.47,1.06,"6km NW of The Geysers, CA"
2023-01-25T20:39:10.770Z,33.932,-117.9405,6.87,1.19,"0km E of La Habra, CA"
2023-01-25T20:30:44.661Z,29.6184,102.0221,10,4.4,"43 km S of Kangding, China"
2023-01-25T20:28:52.090Z,53.925,-166.7443333,-3.2,0.08,"13 km WNW of Dutch Harbor, Alaska"
2023-01-25T20:25:31.116Z,61.0848,-150.7915,60.1,1.6,"16 km ESE of Beluga, Alaska"
2023-01-25T20:23:49.754Z,62.0779,-145.4189,20.1,1.2,"2 km NNE of Tazlina, Alaska"
2023-01-25T20:22:39.300Z,40.0928333,-123.7435,22.54,1.97,"7km ESE of Redway, CA"
2023-01-25T20:21:00.810Z,38.7981667,-122.7488333,1.77,1.59,"2km NNE of The Geysers, CA"
2023-01-25T20:13:07.184Z,-27.8971,-176.0704,10,5.1,Kermadec Islands region
2023-01-25T20:12:19.540Z,37.6358333,-122.4688333,6.95,0.28,"3km NNE of Pacifica, CA"
2023-01-25T20:07:18.460Z,61.5289,-141.1506,0,1.3,"94 km E of McCarthy, Alaska"
2023-01-25T20:04:40.800Z,36.289,-120.8656667,6.28,1.24,"22km SW of New Idria, CA"
2023-01-25T19:56:19.835Z,37.9452,-118.0719,0,2.4,"30 km N of Dyer, Nevada"
2023-01-25T19:49:53.534Z,59.409,-152.9065,85.7,1.8,"56 km W of Nanwalek, Alaska"
2023-01-25T19:49:44.478Z,29.729,101.9928,7,5.4,"30 km S of Kangding, China"
2023-01-25T19:41:41.947Z,66.3935,-157.311,17.7,1.1,"55 km S of Shungnak, Alaska"
2023-01-25T19:31:07.767Z,2.8239,127.2696,38.757,4.5,Molucca Sea
2023-01-25T19:30:27.910Z,38.8143333,-122.794,2.53,0.18,"5km NW of The Geysers, CA"
2023-01-25T19:29:04.430Z,35.8256667,-117.656,8.21,0.85,"23km N of Ridgecrest, CA"
2023-01-25T19:26:56.030Z,35.582,-117.61,5.76,2.11,"7km SE of Ridgecrest, CA"
2023-01-25T19:22:13.850Z,59.36083333,-153.4418333,0.6,-0.06,Southern Alaska
2023-01-25T19:20:36.400Z,34.4473333,-119.2086667,10.96,1.2,"3km E of Ojai, CA"
2023-01-25T19:18:04.444Z,58.2187,-155.3785,0.8,2,"90 km NW of Karluk, Alaska"
2023-01-25T19:17:05.260Z,38.8154984,-122.7961655,2.56,0.77,"6km NW of The Geysers, CA"
2023-01-25T19:14:38.374Z,60.1457,-151.9648,71,1.5,"19 km WNW of Ninilchik, Alaska"
2023-01-25T19:14:15.949Z,58.2216,-155.3533,0.2,1.7,"90 km NW of Karluk, Alaska"
2023-01-25T19:10:54.795Z,-10.8945,111.761,10,4.1,"south of Java, Indonesia"
2023-01-25T19:10:49.052Z,63.1016,-148.9917,78.5,1.2,"32 km S of Cantwell, Alaska"
2023-01-25T19:09:04.255Z,58.2233,-155.3452,3.9,1.9,"89 km NW of Karluk, Alaska"
2023-01-25T18:54:42.530Z,33.6385,-116.718,13.89,0.8,"10km NNW of Anza, CA"
2023-01-25T18:54:31.591Z,58.3395,-153.3282,62.6,2.3,"39 km NW of Aleneva, Alaska"
2023-01-25T18:48:31.150Z,35.8105,-117.5293333,-0.75,1.15,"12km WNW of Searles Valley, CA"
2023-01-25T18:45:57.489Z,-22.125,-176.6008,10,4.3,"179 km SW of Haveluloto, Tonga"
2023-01-25T18:44:38.638Z,60.395,-151.9758,80.2,1.8,"36 km WNW of Clam Gulch, Alaska"
2023-01-25T18:25:05.185Z,37.4529,-115.5484,12.8,1.3,"27 km SE of Rachel, Nevada"
2023-01-25T18:23:29.560Z,38.8173333,-122.7956667,2.49,2.17,"6km NW of The Geysers, CA"
2023-01-25T18:07:58.526Z,-26.2513,179.7774,481.764,4.5,south of the Fiji Islands
2023-01-25T18:07:06.190Z,33.8911667,-118.7116667,16.39,1.55,"16km SE of Malibu, CA"
2023-01-25T18:06:22.050Z,38.8221667,-122.7968333,3.3,0.38,"6km NW of The Geysers, CA"
2023-01-25T18:04:02.190Z,38.8214989,-122.7981644,2.9,0.22,"6km NW of The Geysers, CA"
2023-01-25T17:59:39.270Z,38.8258333,-122.797,2.29,1.18,"6km W of Cobb, CA"
2023-01-25T17:54:41.900Z,33.1708333,-116.6921667,10.36,0.87,"10km SE of Lake Henshaw, CA"
2023-01-25T17:51:10.836Z,37.0785,-116.2648,5.8,0.6,Nevada
2023-01-25T17:50:31.190Z,38.8214989,-122.7963333,2.81,0.77,"6km NW of The Geysers, CA"
2023-01-25T17:47:57.660Z,38.8203316,-122.7928314,2.52,0.64,"6km NNW of The Geysers, CA"
2023-01-25T17:46:58.860Z,38.8258333,-122.7963333,2.63,1.39,"6km W of Cobb, CA"
2023-01-25T17:43:57.530Z,38.8208333,-122.795,2.96,2.89,"6km NW of The Geysers, CA"
2023-01-25T17:34:48.558Z,65.4537,-148.3903,9.6,1.6,"10 km SE of Livengood, Alaska"
2023-01-25T17:34:15.209Z,61.3886,-150.9665,65.8,1.6,"28 km NNE of Beluga, Alaska"
2023-01-25T17:17:43.240Z,19.04966667,-155.4255,37.08,3.21,"Island of Hawaii, Hawaii"
2023-01-25T17:11:57.220Z,38.8291667,-122.7688333,9.89,0.83,"4km W of Cobb, CA"
2023-01-25T17:05:08.608Z,61.2965,-141.1521,7.7,1.2,Southern Alaska
2023-01-25T17:02:18.130Z,38.823,-122.7625,2.53,0.48,"3km W of Cobb, CA"
2023-01-25T16:50:26.330Z,19.24950027,-155.3738403,29.62999916,1.80999994,"12 km ENE of Pāhala, Hawaii"
2023-01-25T16:48:08.954Z,3.1406,127.0219,41.965,4.4,"Pulau-Pulau Talaud, Indonesia"
2023-01-25T16:42:20.010Z,62.4204,-149.044,45.3,1.4,"50 km NE of Susitna North, Alaska"
2023-01-25T16:37:13.187Z,62.7212,-151.7181,91.2,1.1,"54 km WNW of Petersville, Alaska"
2023-01-25T16:28:21.589Z,2.7578,126.7581,35,4,"179 km NW of Tobelo, Indonesia"
2023-01-25T16:27:54.082Z,14.8806,122.2849,40.898,4.5,"Luzon, Philippines"
2023-01-25T16:22:55.525Z,61.3323,-141.1252,13.8,1.3,"96 km E of McCarthy, Alaska"
2023-01-25T16:18:18.150Z,34.511,-118.7048333,15.44,1.4,"8km WNW of Castaic, CA"
2023-01-25T16:10:48.554Z,35.6956,80.0682,10,4.4,"157 km S of Hotan, China"
2023-01-25T16:06:35.250Z,19.21899986,-155.380661,30.59000015,2,"10 km E of Pāhala, Hawaii"
2023-01-25T16:05:58.230Z,38.8015,-122.7698333,1.59,1.34,"3km NNW of The Geysers, CA"
2023-01-25T16:02:10.186Z,35.7331,79.8502,10,5,Kashmir-Xinjiang border region
2023-01-25T15:51:50.730Z,2.8108,126.9383,43.5,4.6,"168 km NW of Tobelo, Indonesia"
2023-01-25T15:50:56.400Z,2.8144,127.0816,46.865,4.2,"158 km NW of Tobelo, Indonesia"
2023-01-25T15:48:15.733Z,19.0481,144.6581,10,4.8,"Maug Islands region, Northern Mariana Islands"
2023-01-25T15:43:26.655Z,60.942,-150.6973,45,1.5,"2 km NNW of Point Possession, Alaska"
2023-01-25T15:41:38.520Z,38.8264999,-122.8533325,1.99,1.08,"10km WNW of The Geysers, CA"
2023-01-25T15:23:40.170Z,61.8134,-150.8892,56.4,1.3,"33 km SE of Skwentna, Alaska"
2023-01-25T15:14:30.790Z,36.2211667,-120.338,3.94,1.13,"9km NNE of Coalinga, CA"
2023-01-25T15:13:35.749Z,57.4916,-154.9097,53.3,4.5,"Kodiak Island region, Alaska"
2023-01-25T15:13:34.670Z,36.8543333,-121.4708333,7.11,1.12,"6km E of San Juan Bautista, CA"
2023-01-25T15:09:35.002Z,-31.23,-178.239,35,5.2,Kermadec Islands region
2023-01-25T15:07:13.200Z,53.36283333,-168.1466667,0.04,0.94,"67 km NE of Nikolski, Alaska"
2023-01-25T15:01:40.632Z,61.3082,-150.0921,41.7,2.1,Southern Alaska
2023-01-25T14:51:52.880Z,36.2305,-120.3331667,10.07,1.16,"10km NNE of Coalinga, CA"
2023-01-25T14:50:19.122Z,63.8833,-148.9208,109.5,1.4,"3 km NE of Healy, Alaska"
2023-01-25T14:42:07.510Z,17.963,-66.91433333,13.33,2.15,Puerto Rico
2023-01-25T14:38:14.789Z,64.6092,-148.7376,22,1.1,"17 km ENE of Nenana, Alaska"
2023-01-25T14:30:26.459Z,38.5138,-119.4627,6.9,1.2,"1 km E of Walker, California"
2023-01-25T14:25:52.490Z,32.5671667,-115.6723333,9.03,1.19,"8km W of Progreso, B.C., MX"
2023-01-25T14:24:20.140Z,38.1837,-117.8613,9.6,0.8,"31 km SE of Mina, Nevada"
2023-01-25T14:21:40.250Z,34.4445,-119.1915,10.48,1.4,"5km E of Ojai, CA"
2023-01-25T14:12:54.029Z,-6.1056,155.1407,158.785,4.8,"44 km WNW of Panguna, Papua New Guinea"
2023-01-25T14:10:22.436Z,39.1949,-119.7146,11.7,0.3,"5 km NE of Carson City, Nevada"
2023-01-25T14:06:40.680Z,19.17016602,-155.5039978,33.97000122,2.38000011,"4 km SW of Pāhala, Hawaii"
2023-01-25T14:05:09.860Z,33.8926667,-118.6975,14.52,1.57,"16km S of Malibu Beach, CA"
2023-01-25T14:02:55.870Z,33.9405,-117.9246667,6.83,1.62,"2km ENE of La Habra, CA"
2023-01-25T13:57:28.300Z,34.0355,-117.2461667,17.92,1.51,"2km SE of Loma Linda, CA"
2023-01-25T13:52:49.780Z,19.41566667,-155.8448333,6.29,2.15,"Island of Hawaii, Hawaii"
2023-01-25T13:48:26.826Z,44.9052,80.9957,10,4.1,"95 km N of Huocheng, China"
2023-01-25T13:44:15.280Z,38.8339996,-122.815834,1.24,0.71,"8km NW of The Geysers, CA"
2023-01-25T13:43:54.190Z,36.2401667,-120.3553333,8.74,1.15,"11km N of Coalinga, CA"
2023-01-25T13:43:44.240Z,51.89716667,-178.2933333,28.88,1.49,"114 km W of Adak, Alaska"
2023-01-25T13:39:22.060Z,19.15433311,-155.4960022,34.84999847,2.28999996,"5 km SSW of Pāhala, Hawaii"
2023-01-25T13:30:24.009Z,58.9324,-152.7996,69,1.9,"Kodiak Island region, Alaska"
2023-01-25T13:29:16.700Z,19.19199944,-155.3823395,32.04000092,1.99000001,"10 km E of Pāhala, Hawaii"
2023-01-25T13:19:40.199Z,56.0347,-159.0955,69.6,2.6,"14 km NNE of Perryville, Alaska"
2023-01-25T13:13:38.222Z,41.2102,84.2142,10,4.6,"southern Xinjiang, China"
2023-01-25T13:09:52.043Z,40.0155,-120.9802,16.8,1.7,"1 km W of Keddie, California"
2023-01-25T13:09:02.696Z,31.64311071,-104.1831298,3.792138672,2,"51 km NW of Toyah, Texas"
2023-01-25T13:07:50.998Z,61.0607,-152.0428,79.7,1.7,"48 km W of Tyonek, Alaska"
2023-01-25T12:55:32.225Z,38.5984,-119.4216,4.8,1.7,"8 km ENE of Coleville, California"
2023-01-25T12:52:22.675Z,59.4007,-152.5152,69.8,1.7,"34 km W of Nanwalek, Alaska"
2023-01-25T12:50:38.510Z,38.8370018,-122.7998352,1.61,1.08,"7km WNW of Cobb, CA"
2023-01-25T12:46:20.256Z,-5.6795,153.6698,61.822,4.6,"New Ireland region, Papua New Guinea"
2023-01-25T12:43:10.108Z,55.1264,-160.3693,19,2,Alaska Peninsula
2023-01-25T12:41:27.300Z,35.8525,-97.19066667,9.1,1.69,"5 km ENE of Meridian, Oklahoma"
2023-01-25T12:38:06.783Z,38.5824,-119.4403,7.3,1.2,"6 km ENE of Coleville, California"
2023-01-25T12:37:11.205Z,61.2125,-151.8835,94.5,1.8,"43 km WNW of Tyonek, Alaska"
2023-01-25T12:37:05.134Z,35.7086,28.4965,29.59,5.9,"60 km SE of Lárdos, Greece"
2023-01-25T12:36:46.670Z,38.5777,-119.4482,8.3,1.3,California-Nevada border region
2023-01-25T12:35:56.394Z,36.4063,-116.9072,5.7,-0.1,"6 km SW of Furnace Creek, California"
2023-01-25T12:33:26.849Z,59.692,-150.6851,39.5,1.4,"Kenai Peninsula, Alaska"
2023-01-25T12:16:57.576Z,51.7411,-176.6864,61.8,2,"15 km SSW of Adak, Alaska"
2023-01-25T12:14:43.207Z,63.5567,-147.3482,12.8,1.2,Central Alaska
2023-01-25T12:11:51.286Z,-17.912,-177.8304,588.081,4.2,Fiji region
2023-01-25T12:10:04.900Z,35.6275,-117.4736667,5.38,0.95,"17km SSW of Searles Valley, CA"
2023-01-25T12:07:11.140Z,60.4052,-150.7818,45.9,1.4,"10 km S of Funny River, Alaska"
2023-01-25T12:04:20.220Z,19.26449966,-155.4218292,31.20000076,1.88,"9 km NE of Pāhala, Hawaii"
2023-01-25T12:01:53.650Z,19.16583333,-155.502,35.05,2.74,"4 km SSW of Pāhala, Hawaii"
2023-01-25T11:57:37.140Z,46.19733333,-122.1946667,-1.81,0.57,"37 km NNE of Amboy, Washington"
2023-01-25T11:49:43.887Z,63.0946,-149.5865,69.4,1.1,"46 km SW of Cantwell, Alaska"
2023-01-25T11:36:26.941Z,38.5401,-119.5345,7.4,1.4,"3 km SW of Coleville, California"
2023-01-25T11:35:25.680Z,59.359,-153.4268333,-1.19,0.86,Southern Alaska
2023-01-25T11:27:32.000Z,36.8448333,-121.4633333,4.28,0.94,"6km W of Hollister, CA"
2023-01-25T11:24:16.240Z,38.7941666,-122.7606659,2.59,1.05,"2km N of The Geysers, CA"
2023-01-25T11:17:30.950Z,38.8193321,-122.7621689,1.74,0.84,"3km W of Cobb, CA"
2023-01-25T11:14:10.900Z,62.4533,-150.6638,69.4,1.3,Central Alaska
2023-01-25T11:11:10.400Z,62.9189,-150.8801,106.2,1.2,"47 km N of Petersville, Alaska"
2023-01-25T10:58:25.940Z,38.8056679,-122.7813339,2.98,1.19,"4km NW of The Geysers, CA"
2023-01-25T10:54:52.723Z,54.016,-164.0665,67.2,2.1,"102 km SSW of False Pass, Alaska"
2023-01-25T10:50:32.720Z,19.40683365,-155.3186646,3.269999981,1.8,"9 km WSW of Volcano, Hawaii"
2023-01-25T10:46:48.930Z,38.4785,-112.8426667,0.74,-0.69,Utah
2023-01-25T10:45:35.158Z,-20.1774,-177.7122,486.963,4.3,"281 km WNW of Haveluloto, Tonga"
2023-01-25T10:39:15.740Z,18.3958,-68.8306,140,3.84,"15 km ESE of La Romana, Dominican Republic"
2023-01-25T10:38:48.100Z,33.8978333,-118.6956667,13.44,2.75,"15km S of Malibu Beach, CA"
2023-01-25T10:36:41.020Z,35.85016667,-97.1875,9.1,1.61,Oklahoma
2023-01-25T10:35:52.380Z,38.4795,-112.8453333,0.55,-0.64,"17 km ENE of Milford, Utah"
2023-01-25T10:32:21.150Z,33.5668333,-116.6641667,8,0.58,"2km NNE of Anza, CA"
2023-01-25T10:32:13.691Z,62.9319,-150.4686,86.6,1.3,"50 km NNE of Petersville, Alaska"
2023-01-25T10:28:26.749Z,62.2246,-150.1542,17.9,1.2,"11 km SSE of Trapper Creek, Alaska"
2023-01-25T10:27:55.000Z,35.02433333,-97.6485,8.85,1.31,"1 km WSW of Dibble, Oklahoma"
2023-01-25T10:25:14.660Z,33.9206667,-118.7386667,19.85,1.33,"12km SE of Malibu, CA"
2023-01-25T10:22:32.970Z,33.883,-118.6923333,10.98,2.9,"17km S of Malibu Beach, CA"
2023-01-25T10:21:13.290Z,32.036,-115.5323333,5.66,2.13,"40km WSW of Alberto Oviedo Mota, B.C., MX"
2023-01-25T10:15:03.140Z,47.67866667,-123.3935,4.01,1.31,"35 km NNW of Hoodsport, Washington"
2023-01-25T10:09:09.290Z,35.9618333,-117.9138333,8.71,0.84,"3km NNW of Little Lake, CA"
2023-01-25T10:03:33.360Z,33.8863333,-118.7026667,13.83,3.61,"16km S of Malibu Beach, CA"
2023-01-25T10:01:41.890Z,35.8515,-97.19116667,7.98,3.53,Oklahoma
2023-01-25T10:00:54.680Z,33.885,-118.7045,14.71,4.19,"16km S of Malibu Beach, CA"
2023-01-25T09:59:08.891Z,61.4479,-146.3525,21.2,1.6,Southern Alaska
2023-01-25T09:57:42.580Z,37.5068333,-118.7856667,5.84,1.42,"11km WSW of Toms Place, CA"
2023-01-25T09:54:21.970Z,38.8381667,-122.7996667,2.08,0.01,"7km WNW of Cobb, CA"
2023-01-25T09:49:26.635Z,37.2144,-117.3541,1.7,1,"55 km S of Goldfield, Nevada"
2023-01-25T09:44:05.785Z,37.2036,-117.3523,6,1,"56 km S of Goldfield, Nevada"
2023-01-25T09:41:56.740Z,19.18566704,-155.5130005,34.11000061,1.87,"4 km WSW of Pāhala, Hawaii"
2023-01-25T09:34:12.986Z,38.1166,-118.2146,8.8,0.6,"31 km SSW of Mina, Nevada"
2023-01-25T09:24:14.887Z,55.22,-163.6011,145.921,3,"42 km NNW of False Pass, Alaska"
2023-01-25T09:21:53.170Z,36.51483333,-98.60966667,6.99,1.04,Oklahoma
2023-01-25T09:21:45.420Z,37.9901,-118.5369,12.6,1.4,California-Nevada border region
2023-01-25T09:21:24.760Z,38.8466682,-122.8160019,1.36,0.22,"8km WNW of Cobb, CA"
2023-01-25T09:18:29.840Z,46.25416667,-122.0791667,5.47,0.76,"37 km SSE of Morton, Washington"
2023-01-25T09:11:39.920Z,-3.4777,-80.7345,39.801,4.3,"23 km NNW of Zorritos, Peru"
2023-01-25T08:58:07.940Z,51.86616667,-177.9356667,6.64,0.7,"Andreanof Islands, Aleutian Islands, Alaska"
2023-01-25T08:49:52.100Z,18.046,-66.8115,14.59,2.26,"3 km NW of Guayanilla, Puerto Rico"
2023-01-25T08:46:19.839Z,31.67876155,-104.3825579,6.362939453,2,"55 km S of Whites City, New Mexico"
2023-01-25T08:46:14.890Z,19.17300034,-155.4868317,35.18999863,1.72000003,"3 km SSW of Pāhala, Hawaii"
2023-01-25T08:35:36.640Z,34.4483333,-119.1946667,9.77,1.2,"4km E of Ojai, CA"
2023-01-25T08:35:29.410Z,19.14716667,-155.369,30.36,3.59,"13 km ESE of Pāhala, Hawaii"
2023-01-25T08:27:23.560Z,46.24283333,-122.1253333,10.58,0.38,"36 km SSE of Morton, Washington"
2023-01-25T08:22:59.880Z,19.4056,-65.8381,27,3.9,"107 km NNE of San Juan, Puerto Rico"
2023-01-25T08:22:16.160Z,38.7983322,-122.7496643,1.98,0.74,"2km NNE of The Geysers, CA"
2023-01-25T08:06:50.573Z,63.1946,-150.7871,132.7,1.7,"60 km SE of Denali National Park, Alaska"
2023-01-25T08:06:29.550Z,34.8028333,-118.925,14.5,1.09,"3km SE of Frazier Park, CA"
2023-01-25T08:03:30.610Z,19.09916687,-155.3999939,31.68000031,1.91999996,"14 km SE of Pāhala, Hawaii"
2023-01-25T07:57:50.960Z,38.8111649,-122.828331,1.37,0.66,"7km WNW of The Geysers, CA"
2023-01-25T07:53:32.121Z,59.9633,-152.2938,75.2,1.5,"31 km W of Happy Valley, Alaska"
2023-01-25T07:50:54.700Z,37.5488333,-118.8776667,6.36,0.48,"13km SE of Mammoth Lakes, CA"
2023-01-25T07:48:18.020Z,37.5478333,-118.8758333,6.66,2.55,"13km SE of Mammoth Lakes, CA"
2023-01-25T07:45:43.730Z,38.8313333,-122.818,1.35,0.39,"8km NW of The Geysers, CA"
